,UDI,Type,air_temperature,process_temperature,rotational_speed_actual,torque,tool_wear,machine_failure,TWF,HDF,PWF,OSF,RNF,H,L,M,rotational_speed_normalised
764,7280,L,300.0,310.1,1465,40.9,60.0,0,0,0,0,0,0,0,1,0,0.3157622301503416
765,241,M,298.0,310.0115802171291,1339,51.6,197.0,0,0,0,0,0,0,0,0,1,0.3157622301405712
766,1799,M,298.0,307.5,1431,52.9,92.0,0,0,0,0,0,0,0,0,1,0.3157622301480523
767,2207,L,299.9,309.2,1436,52.0,107.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
768,2866,H,300.7,309.7,1623,32.7,0.0,0,0,0,0,0,0,1,0,0,0.3157622301585577
769,6505,M,301.0,310.1,1681,27.4,212.0,0,0,0,0,0,0,0,0,1,0.3157622301608148
770,5740,M,302.2,311.7,1653,31.4,2.0,0,0,0,0,0,0,0,0,1,0.3157622301597663
771,4940,L,303.6,312.5,1286,62.4,101.0,0,0,0,0,0,0,0,1,0,0.3157622301351934
772,8309,L,298.7,310.1,1401,45.3,67.0,0,0,0,0,0,0,0,1,0,0.3157622301458355
773,2198,L,299.7,309.0,1412,49.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301466711
774,611,L,298.1,310.0,1534,33.7,47.0,0,0,0,0,0,0,0,1,0,0.3157622301543641
775,2057,L,299.5,309.3,1333,54.1,147.0,0,0,0,0,0,0,0,1,0,0.3157622301400066
776,8116,L,300.4,311.8,1367,57.2,10.0,0,0,0,0,0,0,0,1,0,0.3157622301430718
777,7935,M,300.8,311.9,1621,28.3,211.0,0,0,0,0,0,0,0,0,1,0.3157622301584738
778,8042,H,300.1,311.9,1431,48.5,25.0,0,0,0,0,0,0,1,0,0,0.3157622301480523
779,6961,L,300.7,311.0,1413,52.0,91.0,0,0,0,0,0,1,0,1,0,0.3157622301467457
780,8647,L,300.1,308.6,1497,43.9,91.0,0,0,0,0,0,0,0,1,0,0.3157622301523032
781,8308,M,298.7,310.1,1402,69.7,64.0,1,0,0,1,0,0,0,0,1,0.3157622301459126
782,7714,M,300.5,311.4,2072,18.8,75.0,0,0,0,0,0,0,0,0,1,0.3157622301701118
783,1442,L,298.8,309.9,1550,38.8,53.0,0,0,0,0,0,0,0,1,0,0.3157622301551928
784,3603,M,301.7,310.6,1417,45.2,185.0,0,0,0,0,0,0,0,0,1,0.3157622301470421
785,1779,L,298.6,308.2,1325,54.0,108.0,0,0,0,0,0,0,0,1,0,0.3157622301392371
786,1327,L,298.9,310.2,1411,46.5,202.0,0,0,0,0,0,0,0,1,0,0.3157622301465963
787,727,M,297.4,308.8,1628,37.4,144.0,0,0,0,0,0,0,0,0,1,0.3157622301587656
788,8818,H,297.3,308.6,1376,53.5,112.0,0,0,0,0,0,0,1,0,0,0.3157622301438312
789,5827,M,301.3,311.1,1492,41.2,108.0,0,0,0,0,0,0,0,0,1,0.3157622301520082
790,9451,M,298.0,308.7,1494,42.6,96.0,0,0,0,0,0,0,0,0,1,0.3157622301521267
791,9515,L,299.0,310.1,1416,45.9,47.0,0,0,0,0,0,0,0,1,0,0.3157622301469683
792,2054,L,299.5,309.3,1382,61.0,140.0,0,0,0,0,0,0,0,1,0,0.3157622301443261
793,8598,L,297.6,308.3,1410,47.0,191.0,0,0,0,0,0,0,0,1,0,0.3157622301465212
794,1274,L,298.1,309.4,1397,48.2,63.0,0,0,0,0,0,0,0,1,0,0.3157622301455248
795,1961,L,297.8,307.6,1446,51.4,105.0,0,0,0,0,0,0,0,1,0,0.31576223014909
796,5917,L,300.6,310.0115802171291,1555,41.9,19.0,0,0,0,0,0,0,0,1,0,0.3157622301554446
797,8301,L,300.1,310.1,1558,37.6,44.0,0,0,0,0,0,0,0,1,0,0.315762230155594
798,3921,L,302.6,311.5,1885,27.5,108.0,0,0,0,0,0,0,0,1,0,0.3157622301666542
799,2571,L,299.6,309.2,1713,26.5,167.0,0,0,0,0,0,0,0,1,0,0.3157622301619274
800,5661,L,302.2,311.4,1477,41.7,15.0,0,0,0,0,0,0,0,1,0,0.315762230151098
801,7300,L,300.1,310.5,1492,50.9,111.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
802,5428,L,302.7,312.4,1423,51.9,60.0,0,0,0,0,0,0,0,1,0,0.3157622301474801
803,8060,L,300.2,311.6,1540,37.7,108.0,0,0,0,0,0,0,0,1,0,0.3157622301546791
804,4457,L,302.3,310.1,1487,46.0,184.0,0,0,0,0,0,0,0,1,0,0.315762230151709
805,4531,L,302.5,310.4,1487,42.0,152.0,0,0,0,0,0,0,0,1,0,0.315762230151709
806,1849,H,297.7,307.2,1429,44.1,26.0,0,0,0,0,0,0,1,0,0,0.3157622301479105
807,3154,M,300.5,309.9,1483,49.3,124.0,0,0,0,0,0,0,0,0,1,0.3157622301514667
808,7385,L,299.7,310.4,1614,36.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301581766
809,399,H,297.4,308.3,1502,43.6,169.0,0,0,0,0,0,0,1,0,0,0.3157622301525941
810,1612,M,297.8,307.9,1726,27.3,35.0,0,0,0,0,0,0,0,0,1,0.3157622301623551
811,9747,L,298.8,310.0,1403,45.6,185.0,0,0,0,0,0,0,0,1,0,0.3157622301459895
812,9412,L,298.0,308.5,1404,46.6,201.0,0,0,0,0,0,0,0,1,0,0.3157622301460661
813,1716,L,298.2,307.8,1585,34.6,108.0,0,0,0,0,0,0,0,1,0,0.3157622301568867
814,9454,H,298.2,310.0115802171291,1360,56.8,107.0,0,0,0,0,0,0,1,0,0,0.3157622301424667
815,1507,L,298.0,308.8,1610,33.7,212.0,0,0,0,0,0,0,0,1,0,0.3157622301580045
816,4741,L,303.3,311.5,1601,35.2,10.0,0,0,0,0,0,0,0,1,0,0.3157622301576104
817,1820,M,298.1,307.6,2066,19.2,150.0,0,0,0,0,0,0,0,0,1,0.3157622301700205
818,2235,L,299.4,308.6,1492,40.5,181.0,0,0,0,0,0,0,0,1,0,0.3157622301520082
819,1892,L,297.7,307.4,1764,29.0,139.0,0,0,0,0,0,0,0,1,0,0.3157622301635316
820,2533,L,298.9,308.7,1389,44.9,69.0,0,0,0,0,0,0,0,1,0,0.3157622301448922
821,9265,M,298.3,309.0,1526,36.9,20.0,0,0,0,0,0,0,0,0,1,0.315762230153936
822,542,L,297.4,309.4,1296,52.3,96.0,0,0,0,0,0,0,0,1,0,0.3157622301362788
823,202,L,298.3,308.5,1575,41.2,105.0,0,0,0,0,0,0,0,1,0,0.3157622301564187
824,6096,M,300.9,310.7,1452,47.3,25.0,0,0,0,0,0,0,0,0,1,0.3157622301494926
825,2325,L,299.3,308.8,1636,29.9,201.0,0,0,0,0,0,0,0,1,0,0.3157622301590928
826,8405,L,298.4,309.5,1545,36.6,117.0,0,0,0,0,0,0,0,1,0,0.3157622301549377
827,8674,L,300.1,310.0115802171291,1494,42.6,161.0,0,0,0,0,0,0,0,1,0,0.3157622301521267
828,6942,L,300.8,311.4,1316,57.6,43.0,0,0,0,0,0,0,0,1,0,0.315762230138348
829,3462,H,301.6,310.0115802171291,1330,49.5,30.0,0,0,0,0,0,0,1,0,0,0.3157622301397202
830,5534,L,302.4,311.7,1721,26.9,112.0,0,0,0,0,0,0,0,1,0,0.3157622301621922
831,2608,L,299.4,309.3,1448,48.6,44.0,0,0,0,0,0,0,0,1,0,0.315762230149225
832,7617,M,300.6,311.4,1468,40.4,55.0,0,0,0,0,0,0,0,0,1,0.3157622301505332
833,1078,L,296.8,310.0115802171291,1547,36.5,179.0,0,0,0,0,0,0,0,1,0,0.3157622301550402
834,7609,L,300.5,311.4,1642,27.1,37.0,0,0,0,0,0,0,0,1,0,0.3157622301593338
835,6458,L,300.7,310.0,1395,48.0,85.0,0,0,0,0,0,0,0,1,0,0.3157622301453681
836,692,L,297.7,309.1,1563,39.3,56.0,0,0,0,0,0,0,0,1,0,0.3157622301558405
837,7761,M,300.4,311.7,1511,33.0,200.0,0,0,0,0,0,0,0,0,1,0.3157622301531078
838,1354,M,298.6,310.1,1444,48.1,39.0,0,0,0,0,0,0,0,0,1,0.3157622301489542
839,3982,M,302.2,311.3,1931,21.9,101.0,0,0,0,0,0,0,0,0,1,0.3157622301676361
840,3239,M,300.9,309.4,1724,25.6,119.0,0,0,0,0,0,0,0,0,1,0.3157622301622902
841,9829,L,298.4,309.4,1385,50.0,201.0,0,0,0,0,0,0,0,1,0,0.3157622301445701
842,9028,M,297.4,308.3,1444,44.0,18.0,0,0,0,0,0,0,0,0,1,0.3157622301489542
843,3452,L,301.6,310.0115802171291,1455,43.9,0.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
844,9778,L,298.6,309.6,1387,57.6,50.0,0,0,0,0,0,0,0,1,0,0.3157622301447316
845,8375,L,298.8,309.7,1225,63.4,37.0,0,0,0,0,0,0,0,1,0,0.3157622301277423
846,8259,L,299.1,310.6,1602,39.7,144.0,0,0,0,0,0,0,0,1,0,0.3157622301576546
847,1556,L,298.4,308.6,1491,42.0,120.0,0,0,0,0,0,0,0,1,0,0.3157622301519487
848,2721,L,299.6,310.0115802171291,1559,39.1,110.0,0,0,0,0,0,0,0,1,0,0.3157622301556436
849,7102,L,300.8,310.0115802171291,1850,22.8,33.0,0,0,0,0,0,0,0,1,0,0.3157622301658374
850,4942,M,303.6,312.7,1699,31.5,105.0,0,0,0,0,0,0,0,0,1,0.3157622301614514
851,6618,L,301.6,310.6,1321,60.8,73.0,0,0,0,0,0,0,0,1,0,0.315762230138845
852,604,L,297.9,309.8,1336,71.6,31.0,1,0,0,1,0,0,0,1,0,0.3157622301402902
853,1505,L,298.0,308.7,1506,47.0,208.0,0,0,0,0,0,0,0,1,0,0.315762230152824
854,1357,L,298.6,309.9,1593,37.4,47.0,0,0,0,0,0,0,0,1,0,0.3157622301572523
855,5341,L,303.5,310.0115802171291,1393,49.3,82.0,0,0,0,0,0,0,0,1,0,0.3157622301452104
856,5873,M,301.5,311.0,1504,42.6,108.0,0,0,0,0,0,0,0,0,1,0.3157622301527094
857,3449,L,301.6,310.6,1478,36.6,218.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
858,7893,M,300.9,310.0115802171291,1555,40.6,109.0,0,0,0,0,0,0,0,0,1,0.3157622301554446
859,4676,H,303.5,311.5,1629,33.5,73.0,0,0,0,0,0,0,1,0,0,0.3157622301588069
860,120,L,298.7,308.5,1467,40.7,106.0,0,0,0,0,0,0,0,1,0,0.3157622301504695
861,999,M,296.4,307.2,2071,19.4,183.0,0,0,0,0,0,0,0,0,1,0.3157622301700966
862,4804,L,303.6,312.5,1710,31.4,180.0,0,0,0,0,0,0,0,1,0,0.3157622301618268
863,4760,L,303.5,311.6,1361,46.5,62.0,1,0,1,0,0,0,0,1,0,0.315762230142554
864,8656,L,297.3,308.3,1268,60.6,119.0,0,0,0,0,0,0,0,1,0,0.3157622301331488
865,3465,L,301.7,310.6,1303,59.7,42.0,0,0,0,0,0,0,0,1,0,0.3157622301370181
866,7342,L,299.7,310.3,1505,37.7,4.0,0,0,0,0,0,0,0,1,0,0.3157622301527668
867,7541,M,300.2,311.3,1587,31.2,73.0,0,0,0,0,0,0,0,0,1,0.3157622301569788
868,4544,M,302.6,310.5,1542,39.9,184.0,0,0,0,0,0,0,0,0,1,0.315762230154783
869,1335,L,299.0,310.4,1365,49.1,226.0,1,0,0,0,1,0,0,1,0,0.3157622301429003
870,6796,L,301.4,310.0115802171291,1477,50.4,90.0,0,0,0,0,0,0,0,1,0,0.315762230151098
871,3098,M,300.1,309.2,1353,49.8,182.0,0,0,0,0,0,0,0,0,1,0.3157622301418484
872,4437,M,302.4,310.1,1577,35.8,136.0,0,0,0,0,0,0,0,0,1,0.3157622301565133
873,9401,L,297.7,308.2,1446,43.9,172.0,0,0,0,0,0,0,0,1,0,0.31576223014909
874,1807,H,298.0,307.6,1593,32.2,108.0,0,0,0,0,0,0,1,0,0,0.3157622301572523
875,250,L,298.0,308.3,1405,56.2,218.0,1,0,0,0,1,0,0,1,0,0.3157622301461425
876,7553,L,300.3,311.3,1525,40.7,105.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
877,7628,L,300.5,311.7,1445,44.8,83.0,0,0,0,0,0,0,0,1,0,0.3157622301490221
878,1776,L,298.5,308.0,1404,48.1,32.0,0,0,0,0,0,0,0,1,0,0.3157622301460661
879,8286,L,298.9,310.6,1387,52.7,2.0,0,0,0,0,0,0,0,1,0,0.3157622301447316
880,7389,M,299.8,310.6,1694,31.3,121.0,0,0,0,0,0,0,0,0,1,0.3157622301612774
881,6188,L,301.0,311.0,1437,56.0,33.0,0,0,0,0,0,0,0,1,0,0.3157622301484728
882,4432,H,302.3,310.2,1443,54.6,120.0,0,0,0,0,0,0,1,0,0,0.315762230148886
883,9217,H,297.7,308.8,1469,43.7,96.0,0,0,0,0,0,0,1,0,0,0.3157622301505966
884,1390,L,298.9,310.2,1533,42.8,138.0,0,0,0,0,0,0,0,1,0,0.3157622301543111
885,7434,M,300.1,311.4,1913,21.9,15.0,0,0,0,0,0,0,0,0,1,0.3157622301672635
886,2096,L,299.4,310.0115802171291,1525,41.5,30.0,0,0,0,0,0,0,0,1,0,0.3157622301538819
887,9527,M,299.2,310.4,1395,55.4,76.0,0,0,0,0,0,0,0,0,1,0.3157622301453681
888,8429,M,299.0,310.3,1827,28.0,178.0,0,0,0,0,0,0,0,0,1,0.3157622301652646
889,5038,M,304.1,310.0115802171291,1586,41.1,129.0,0,0,0,0,0,0,0,0,1,0.3157622301569328
890,7688,M,300.7,311.7,2097,18.9,232.0,1,1,0,0,0,0,0,0,1,0.3157622301704808
891,7784,L,300.3,311.5,1667,28.8,56.0,0,0,0,0,0,0,0,1,0,0.3157622301602997
892,9606,M,298.9,310.1,1484,37.9,73.0,0,0,0,0,0,0,0,0,1,0.3157622301515275
893,6219,H,300.1,310.6,1366,50.6,106.0,0,0,0,0,0,0,1,0,0,0.3157622301429862
894,9489,M,298.9,309.6,1567,34.5,204.0,0,0,0,0,0,0,0,0,1,0.3157622301560353
895,1440,M,298.8,309.8,1534,37.0,47.0,0,0,0,0,0,0,0,0,1,0.3157622301543641
896,6366,M,299.9,309.5,1412,57.9,59.0,0,0,0,0,0,0,0,0,1,0.3157622301466711
897,8767,L,297.5,308.8,1360,50.7,190.0,0,0,0,0,0,0,0,1,0,0.3157622301424667
898,3565,M,301.7,310.6,1492,42.2,85.0,0,0,0,0,0,0,0,0,1,0.3157622301520082
899,4936,L,303.4,312.3,1479,42.8,92.0,0,0,0,0,0,0,0,1,0,0.3157622301512216
900,3511,L,301.7,311.0,1474,42.6,164.0,0,0,0,0,0,0,0,1,0,0.3157622301509113
901,1949,L,298.1,308.1,1410,45.8,71.0,0,0,0,0,0,0,0,1,0,0.3157622301465212
902,5774,H,301.6,311.2,1395,46.8,95.0,0,0,0,0,0,0,1,0,0,0.3157622301453681
903,7997,M,301.0,312.2,1499,41.5,140.0,0,0,0,0,0,0,0,0,1,0.3157622301524201
904,1115,H,296.4,307.3,1540,37.4,75.0,0,0,0,0,0,0,1,0,0,0.3157622301546791
905,6968,M,300.8,311.2,1365,51.7,111.0,0,0,0,0,0,0,0,0,1,0.3157622301429003
906,1326,H,298.8,310.1,1567,36.8,197.0,0,0,0,0,0,0,1,0,0,0.3157622301560353
907,7850,M,300.3,311.7,1374,47.9,222.0,1,1,0,0,0,0,0,0,1,0.3157622301436643
908,3018,L,300.5,309.8,1305,51.7,202.0,0,0,0,0,0,0,0,1,0,0.3157622301372262
909,3141,H,300.4,309.9,2563,12.8,81.0,1,0,0,1,0,0,1,0,0,0.3157622301749649
910,2835,L,300.3,309.1,1368,46.0,171.0,0,0,0,0,0,0,0,1,0,0.3157622301431573
911,4234,M,302.2,310.9,1302,53.4,58.0,0,0,0,0,0,0,0,0,1,0.3157622301369135
912,1762,L,298.1,307.6,1950,20.3,202.0,0,0,0,0,0,0,0,1,0,0.3157622301680139
913,1688,L,297.9,307.3,1502,36.7,12.0,0,0,0,0,0,0,0,1,0,0.3157622301525941
914,4037,L,302.0,310.8,1445,49.1,2.0,0,0,0,0,0,0,0,1,0,0.3157622301490221
915,1350,L,298.7,310.2,1402,45.9,30.0,0,0,0,0,0,0,0,1,0,0.3157622301459126
916,3078,L,300.1,309.3,1841,23.0,125.0,0,0,0,0,0,0,0,1,0,0.3157622301656169
917,4459,L,302.6,310.4,1478,47.7,189.0,0,0,0,0,0,0,0,1,0,0.3157622301511599
918,8369,L,298.9,309.8,1534,42.1,23.0,0,0,0,0,0,0,0,1,0,0.3157622301543641
919,2496,M,299.1,308.8,1491,41.0,209.0,0,0,0,0,0,0,0,0,1,0.3157622301519487
920,1422,L,298.7,309.8,1589,31.8,217.0,0,0,0,0,0,0,0,1,0,0.3157622301570705
921,3627,M,302.2,311.5,1360,53.0,36.0,0,0,0,0,0,0,0,0,1,0.3157622301424667
922,2573,M,299.4,309.1,1352,44.7,172.0,0,0,0,0,0,0,0,0,1,0.315762230141759
923,3873,L,302.7,311.9,1389,46.5,15.0,0,0,0,0,0,0,0,1,0,0.3157622301448922
924,1952,L,298.0,307.8,1839,22.7,79.0,0,0,0,0,0,0,0,1,0,0.3157622301655672
925,4076,L,302.0,310.6,1583,38.9,94.0,0,0,0,0,0,0,0,1,0,0.315762230156794
926,8032,L,300.7,310.0115802171291,1550,32.4,5.0,0,0,0,0,0,0,0,1,0,0.3157622301551928
927,7727,M,300.8,311.9,1761,29.0,113.0,0,0,0,0,0,0,0,0,1,0.3157622301634425
928,4098,L,301.9,310.4,1518,34.1,155.0,0,0,0,0,0,0,0,1,0,0.3157622301534985
929,2750,M,299.7,309.2,1685,28.9,179.0,1,0,0,0,0,0,0,0,1,0.3157622301609588
930,572,M,297.8,309.8,1676,29.0,178.0,0,0,0,0,0,0,0,0,1,0.3157622301606329
931,2311,M,299.0,308.4,1535,47.5,163.0,0,0,0,0,0,0,0,0,1,0.3157622301544169
932,8266,H,300.1,310.0115802171291,1791,28.0,168.0,0,0,0,0,0,0,1,0,0,0.3157622301643055
933,7887,M,300.6,312.2,2174,18.5,95.0,0,0,0,0,0,0,0,0,1,0.3157622301715095
934,7798,L,300.0,311.4,1476,39.0,92.0,0,0,0,0,0,0,0,1,0,0.315762230151036
935,4565,L,302.8,310.0115802171291,1516,39.5,23.0,0,0,0,0,0,0,0,1,0,0.3157622301533876
936,6917,M,300.9,311.3,1603,31.8,190.0,0,0,0,0,0,0,0,0,1,0.3157622301576988
937,3640,L,302.4,311.6,1622,35.0,68.0,0,0,0,0,0,0,0,1,0,0.3157622301585158
938,5990,L,300.7,310.7,1507,46.1,209.0,0,0,0,0,0,0,0,1,0,0.3157622301528811
939,1519,H,298.2,309.0,1371,55.7,23.0,0,0,0,0,0,0,1,0,0,0.3157622301434119
940,9937,H,298.3,308.2,1534,33.2,75.0,0,0,0,0,0,0,1,0,0,0.3157622301543641
941,9013,L,297.2,308.0,1705,26.0,200.0,0,0,0,0,0,0,0,1,0,0.3157622301616574
942,6495,L,300.6,309.7,1617,33.2,185.0,0,0,0,0,0,0,0,1,0,0.3157622301583047
943,8610,L,297.4,308.3,1475,40.5,222.0,1,1,0,0,0,0,0,1,0,0.3157622301509737
944,6030,M,300.7,310.8,1452,47.9,77.0,0,0,0,0,0,0,0,0,1,0.3157622301494926
945,8187,L,299.7,311.0,1827,25.4,194.0,0,0,0,0,0,0,0,1,0,0.3157622301652646
946,4430,M,302.3,310.1,1731,33.4,112.0,0,0,0,0,0,0,0,0,1,0.3157622301625161
947,2619,M,299.4,309.1,1461,48.6,70.0,0,0,0,0,0,0,0,0,1,0.3157622301500837
948,8165,L,299.6,310.9,1472,40.9,137.0,0,0,0,0,0,0,0,1,0,0.3157622301507859
949,496,H,297.5,309.3,1459,49.7,201.0,0,0,0,0,0,0,1,0,0,0.3157622301499537
950,820,L,296.8,307.6,1398,46.7,144.0,0,0,0,0,0,0,0,1,0,0.3157622301456028
951,3530,L,301.9,310.9,1567,39.0,214.0,1,1,0,0,0,0,0,1,0,0.3157622301560353
952,592,H,297.5,309.3,1525,41.7,235.0,0,0,0,0,0,0,1,0,0,0.3157622301538819
953,3457,H,301.4,310.4,1610,38.6,16.0,0,0,0,0,0,0,1,0,0,0.3157622301580045
954,7435,L,300.0,311.4,1508,38.2,18.0,0,0,0,0,0,0,0,1,0,0.315762230152938
955,7161,M,300.2,310.1,1485,40.5,188.0,0,0,0,0,0,0,0,0,1,0.3157622301515882
956,9221,L,297.8,308.9,1282,58.1,108.0,0,0,0,0,0,0,0,1,0,0.3157622301347494
957,3408,L,301.2,310.4,1381,49.8,115.0,0,0,0,0,0,0,0,1,0,0.3157622301442442
958,7795,M,300.1,311.6,1415,55.8,82.0,0,0,0,0,0,0,0,0,1,0.3157622301468943
959,7495,L,300.1,311.8,1436,48.2,175.0,0,0,0,0,0,0,0,1,0,0.3157622301484032
960,1125,M,300.1,307.8,1258,69.0,105.0,1,0,0,1,0,0,0,0,1,0.3157622301319596
961,6682,L,301.4,310.7,1425,45.1,7.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
962,3157,L,300.4,309.7,1467,36.9,131.0,0,0,0,0,0,0,0,1,0,0.3157622301504695
963,6914,L,300.8,311.2,1481,38.5,181.0,0,0,0,0,0,1,0,1,0,0.3157622301513445
964,7792,L,300.1,311.4,1418,47.7,73.0,0,0,0,0,0,0,0,1,0,0.3157622301471157
965,2616,L,300.1,309.0,1516,38.7,64.0,0,0,0,0,0,0,0,1,0,0.3157622301533876
966,1045,L,296.5,307.6,1512,43.6,92.0,0,0,0,0,0,0,0,1,0,0.315762230153164
967,8705,L,297.1,308.5,1425,40.0,35.0,0,0,0,0,0,0,0,1,0,0.3157622301476244
968,3692,L,302.1,311.2,1460,46.9,198.0,0,0,0,0,0,0,0,1,0,0.3157622301500188
969,1446,L,299.0,310.1,1618,29.2,62.0,0,0,0,0,0,0,0,1,0,0.3157622301583471
970,7011,M,300.5,310.0115802171291,1469,42.9,14.0,0,0,0,0,0,0,0,0,1,0.3157622301505966
971,7213,M,299.8,309.7,1705,28.5,103.0,0,0,0,0,0,0,0,0,1,0.3157622301616574
972,7455,L,300.2,311.6,1446,47.3,66.0,0,0,0,0,0,0,0,1,0,0.31576223014909
973,8566,L,298.0,308.8,1489,36.5,109.0,0,0,0,0,0,0,0,1,0,0.3157622301518292
974,4317,L,301.5,310.1,1639,33.4,47.0,0,0,0,0,0,0,0,1,0,0.3157622301592138
975,3196,M,300.0,309.2,1635,32.4,4.0,0,0,0,0,0,0,0,0,1,0.3157622301590522
976,3195,L,300.1,310.0115802171291,1454,51.7,2.0,0,0,0,0,0,0,0,1,0,0.3157622301496253
977,6209,M,300.7,310.6,1418,46.3,84.0,0,0,0,0,0,0,0,0,1,0.3157622301471157
978,205,L,298.4,308.5,1741,32.8,112.0,0,0,0,0,0,0,0,1,0,0.3157622301628323
979,4872,L,303.7,312.4,1513,40.1,135.0,0,0,0,0,0,0,0,1,0,0.3157622301532202
980,8830,M,297.3,308.8,1469,44.1,150.0,0,0,0,0,0,0,0,0,1,0.3157622301505966
981,2063,M,300.1,309.6,1477,42.7,163.0,0,0,0,0,0,0,0,0,1,0.315762230151098
982,8101,L,300.3,310.0115802171291,1682,27.8,178.0,0,0,0,0,0,0,0,1,0,0.315762230160851
983,8768,L,297.5,308.6,1380,53.5,192.0,0,0,0,0,0,0,0,1,0,0.3157622301441621
984,365,L,297.6,308.4,1407,55.2,86.0,0,0,0,0,0,0,0,1,0,0.3157622301462947
985,5578,L,302.4,312.1,1455,40.4,28.0,0,0,0,0,0,0,0,1,0,0.3157622301496914
986,7195,L,300.1,310.1,1380,52.6,59.0,0,0,0,0,0,0,0,1,0,0.3157622301441621
987,7259,L,300.3,310.4,1742,25.9,7.0,0,0,0,0,0,0,0,1,0,0.3157622301628636
988,3812,M,302.1,310.7,1608,30.3,81.0,0,0,0,0,0,0,0,0,1,0.3157622301579177
989,6379,L,300.0,309.6,1514,44.6,98.0,0,0,0,0,0,0,0,1,0,0.3157622301532761
990,6163,L,301.0,310.8,1558,34.9,196.0,0,0,0,0,0,0,0,1,0,0.315762230155594
991,8937,L,297.4,308.3,1465,42.0,13.0,0,0,0,0,0,0,0,1,0,0.3157622301503416
992,9975,L,298.6,308.2,1361,68.2,172.0,1,0,0,1,1,0,0,1,0,0.315762230142554
993,8015,L,300.9,312.0,1500,44.2,108.0,0,0,0,0,0,0,0,1,0,0.3157622301524782
994,396,L,297.4,308.3,1571,37.7,162.0,0,0,0,0,0,0,0,1,0,0.315762230156228
995,9457,L,298.5,310.0115802171291,1630,33.3,116.0,0,0,0,0,0,0,0,1,0,0.315762230158848
996,1386,M,298.9,310.0115802171291,1603,36.1,108.0,0,0,0,0,0,0,0,0,1,0.3157622301576988
997,2594,H,298.9,308.5,1415,54.0,6.0,0,0,0,0,0,0,1,0,0,0.3157622301468943
998,3014,L,300.5,309.6,1390,48.4,194.0,0,0,0,0,0,0,0,1,0,0.315762230144972
999,7421,L,300.1,311.3,1547,40.0,201.0,0,0,0,0,0,0,0,1,0,0.3157622301550402
1000,1024,L,296.2,307.3,1881,24.3,40.0,0,0,0,0,0,0,0,1,0,0.315762230166564
1001,6060,L,300.9,310.0115802171291,2235,15.8,156.0,0,0,0,0,0,0,0,1,0,0.3157622301722231
1002,236,M,300.1,308.3,1680,33.7,185.0,0,0,0,0,0,0,0,0,1,0.3157622301607786
1003,6286,M,301.2,310.7,1426,46.1,67.0,0,0,0,0,0,0,0,0,1,0.3157622301476963
1004,1064,M,296.8,307.8,1664,32.8,142.0,0,0,0,0,0,0,0,0,1,0.315762230160187
1005,6960,L,300.6,310.0115802171291,1543,34.7,89.0,0,0,0,0,0,0,0,1,0,0.3157622301548347
1006,7221,L,299.8,309.7,1429,42.6,127.0,0,0,0,0,0,0,0,1,0,0.3157622301479105
1007,8512,L,298.4,309.7,1457,44.2,175.0,0,0,0,0,0,0,0,1,0,0.3157622301498229
1008,502,M,297.6,309.3,1464,46.2,218.0,0,0,0,0,0,0,0,0,1,0.3157622301502774
1009,7065,M,300.8,310.5,1696,29.7,108.0,0,0,0,0,0,0,0,0,1,0.3157622301613472
1010,4555,L,302.6,310.5,1748,28.2,2.0,0,0,0,0,0,0,0,1,0,0.3157622301630492
1011,629,M,298.4,310.1,1335,57.8,96.0,0,0,0,0,0,0,0,0,1,0.3157622301401959
1012,7092,L,300.6,310.2,1318,51.0,8.0,0,0,0,0,0,0,0,1,0,0.3157622301385477
1013,680,L,297.8,309.2,1372,47.3,15.0,0,0,0,0,0,0,0,1,0,0.3157622301434962
1014,6076,L,301.0,310.9,1813,28.5,197.0,0,0,0,0,0,0,0,1,0,0.315762230164901
1015,8714,L,297.2,310.0115802171291,1917,24.1,108.0,0,0,0,0,0,0,0,1,0,0.3157622301673476
1016,6187,M,301.1,311.0,1413,46.6,108.0,0,0,0,0,0,0,0,0,1,0.3157622301467457
1017,6553,L,301.4,310.7,1786,26.1,123.0,0,0,0,0,0,0,0,1,0,0.3157622301641658
1018,9567,L,299.8,311.1,1603,35.1,179.0,0,0,0,0,0,0,0,1,0,0.3157622301576988
1019,5998,M,300.5,310.2,1571,34.6,228.0,0,0,0,0,0,0,0,0,1,0.315762230156228
1020,9372,L,297.7,308.4,1289,51.3,82.0,0,0,0,0,0,0,0,1,0,0.3157622301355227
1021,8695,L,297.2,310.0115802171291,1766,25.8,7.0,0,0,0,0,0,0,0,1,0,0.3157622301635906
1022,3572,M,301.7,310.6,1691,27.7,105.0,0,0,0,0,0,0,0,0,1,0.315762230161172
1023,6569,L,301.3,310.6,1521,36.3,166.0,0,0,0,0,0,0,0,1,0,0.3157622301536637
1024,5356,H,303.3,312.5,1328,49.8,120.0,0,0,0,0,0,0,1,0,0,0.3157622301395279
